book_id,user_id,rating,N
668,44637,5,58
668,46818,5,84
668,47730,4,185
668,47740,3,74
668,48478,4,100
668,48493,4,123
668,49288,5,193
668,49289,5,192
668,49295,5,192
668,49297,5,192
668,49503,4,65
668,50096,5,185
668,50101,5,187
668,50102,5,177
668,50104,5,189
668,50133,5,189
668,50952,4,101
668,50976,3,119
668,51776,1,70
668,52344,4,130
669,35,2,125
669,439,4,173
669,588,4,186
669,1449,4,104
669,1677,5,160
669,1759,5,91
669,2171,5,184
669,2324,5,188
669,2900,3,190
669,3087,3,185
669,3739,3,192
669,4280,4,126
669,4536,3,182
669,5461,4,188
669,5645,4,191
669,6567,5,96
669,7225,4,135
669,8096,4,171
669,8167,4,193
669,8370,5,185
669,8440,3,125
669,8510,5,190
669,8579,5,177
669,8669,5,179
669,8833,4,134
669,8959,5,171
669,9125,4,187
669,9357,4,114
669,9561,4,93
669,9805,4,111
669,9806,5,196
669,10335,5,189
669,10727,5,175
669,11272,4,185
669,11569,4,185
669,11692,5,190
669,12840,2,137
669,13112,5,121
669,13407,5,183
669,13580,5,135
669,13776,4,190
669,13794,4,187
669,14222,4,154
669,14372,4,196
669,14385,5,184
669,15501,4,106
669,15547,3,186
669,15567,3,115
669,15791,5,117
669,15856,5,117
669,16377,5,183
669,17883,5,130
669,18100,4,186
669,18361,4,187
669,18798,3,185
669,18920,5,128
669,19191,4,179
669,20076,2,179
669,20553,3,99
669,20740,3,102
669,20967,3,183
669,21237,3,109
669,22164,4,186
669,22602,4,186
669,23486,5,117
669,23576,4,182
669,24092,5,101
669,24143,4,196
669,25048,5,166
669,25182,5,189
669,25327,5,78
669,26244,5,169
669,26282,5,142
669,26718,3,194
669,26942,5,102
669,27499,4,188
669,27934,4,189
669,29155,3,160
669,29819,5,191
669,29951,2,190
669,30513,2,120
669,31760,5,142
669,31852,4,159
669,32748,3,193
669,32916,5,109
669,33065,5,195
669,33207,5,130
669,33633,4,116
669,34531,4,122
669,35568,4,156
669,38446,5,125
669,38798,4,195
669,40126,5,189
669,40167,5,156
669,41319,5,101
669,43037,5,163
669,43622,4,188
669,48291,4,125
669,48559,4,185
669,53293,5,194
670,2276,3,185
670,2324,5,188
670,4212,5,133
670,4795,3,121
670,5267,3,98
670,5436,1,182
670,6630,4,197
670,7994,3,98
670,8641,4,108
670,9830,3,112
670,9843,5,161
670,10111,4,185
670,10288,4,194
670,10402,3,189
670,10662,4,165
670,10751,3,186
670,10944,4,186
670,11569,5,185
670,12156,4,97
670,12361,3,120
670,12372,4,100
670,12668,4,144
670,13274,4,184
670,13739,1,105
670,13776,4,190
670,13879,2,133
670,13991,4,190
670,14149,5,125
670,14285,3,168
670,14546,5,186
670,15494,3,191
670,15501,4,106
670,16046,3,120
670,16346,4,136
670,16421,3,124
670,17643,4,190
670,18767,3,117
670,20414,3,122
670,20949,5,79
670,21713,5,190
670,23303,2,191
670,23558,2,151
670,24567,3,133
670,25415,3,129
670,26146,4,141
670,26482,3,115
670,26883,3,167
670,27045,3,140
670,27398,3,135
670,27740,4,129
670,27900,5,121
670,28301,4,160
670,28531,2,133
670,28803,5,126
670,29031,4,170
670,29037,4,126
670,29132,5,125
670,29489,3,128
670,29572,4,138
670,30160,3,128
670,30184,5,189
670,31198,4,162
670,32745,3,194
670,34688,3,183
670,34787,4,152
670,35326,3,140
670,35427,5,130
670,36121,3,126
670,36240,3,166
670,36664,4,101
670,36725,4,145
670,37041,4,162
670,37127,3,110
670,37284,5,188
670,37564,4,159
670,37746,2,183
670,38082,4,188
670,38865,4,187
670,39452,4,136
670,39933,4,138
670,40126,5,189
670,41105,5,119
670,41733,2,122
670,41963,3,98
670,42404,5,187
670,42568,4,120
670,42574,5,189
670,43602,4,192
670,43887,3,133
670,43985,2,182
670,44243,4,179
670,45593,3,141
670,49382,5,146
670,49830,5,144
670,50399,4,139
670,51065,5,183
670,52007,5,149
670,52740,3,140
670,52929,3,161
670,53245,4,188
671,588,4,186
671,1064,4,64
671,1393,4,161
671,1799,4,94
671,5272,4,186
671,6795,3,120
671,7302,4,24
671,7321,4,88
671,9145,5,104
671,9668,4,196
671,11577,3,97
671,11829,5,109
671,11920,5,87
671,12195,2,81
671,12781,4,24
671,12974,5,88
671,13112,5,121
671,13378,4,131
671,14238,5,23
671,15296,4,124
671,15733,3,80
671,15748,4,157
671,16352,5,74
671,17130,5,86
671,17193,4,61
671,17493,3,86
671,18550,3,171
671,19481,2,49
671,19655,3,87
671,19683,3,109
671,19958,4,107
671,20069,5,43
671,20460,3,64
671,20967,5,183
671,21059,5,61
671,21487,3,186
671,22270,4,68
671,23056,4,81
671,23481,3,77
671,23498,4,91
671,25215,3,52
671,25867,3,61
671,26018,4,129
671,26156,4,98
671,26648,5,63
671,26781,3,53
671,27104,4,93
671,27834,4,186
671,27898,3,78
671,28057,4,53
671,28219,5,77
671,28681,5,70
671,28824,3,182
671,28943,3,103
671,31886,3,100
671,32667,5,104
671,32687,5,57
671,32759,3,66
671,32773,5,99
671,33872,4,185
671,33993,1,103
671,34404,4,72
671,34859,4,112
671,35482,5,61
671,35648,5,61
671,36073,4,59
671,36405,4,28
671,36805,4,77
671,37153,3,137
671,37405,4,88
671,38286,5,108
671,38446,3,125
671,38487,4,43
671,39741,3,24
671,41318,4,176
671,41732,5,115
671,41744,3,159
671,41893,5,79
671,42287,4,74
671,43557,5,72
671,43887,4,133
671,44446,3,52
671,44650,4,111
671,45094,4,64
671,45116,5,82
671,45361,3,112
671,46977,5,187
671,47249,4,131
671,47798,4,53
671,48007,4,146
671,48440,4,190
671,49491,4,132
671,50096,5,185
671,50101,5,187
671,50102,5,177
671,50103,4,106
671,50119,5,113
671,50133,5,189
671,50326,4,72
671,53107,3,83
672,35,4,125
672,368,3,141
672,439,3,173
672,588,5,186
672,951,4,188
672,2487,4,193
672,2501,5,99
672,2722,5,112
672,2838,2,77
672,3050,3,103
672,3721,3,157
672,3827,5,140
672,5357,2,148
672,5379,4,181
672,5487,4,88
672,5593,4,91
672,6025,5,106
672,6249,3,81
672,6323,3,144
672,6617,4,61
672,6660,5,106
672,7976,3,63
672,8028,4,76
672,8178,5,182
672,8340,5,184
672,8565,4,110
672,9145,5,104
672,9668,4,196
672,9805,3,111
672,9806,4,196
672,10885,3,169
672,11545,3,154
672,11577,4,97
672,11999,3,187
672,12372,5,100
672,12638,3,121
672,12791,5,109
672,12815,5,76
672,13112,5,121
672,13544,5,183
672,13794,3,187
672,14192,2,189
672,14575,5,84
672,15037,4,96
672,15494,3,191
672,15501,4,106
672,15522,4,115
672,15626,5,80
672,15748,5,157
672,15837,4,103
672,15889,4,177
672,15935,5,108
672,16081,3,78
672,17222,4,140
672,18045,3,78
672,18550,4,171
672,18767,4,117
672,18798,3,185
672,19729,4,196
672,19942,4,187
672,20967,5,183
672,21759,3,134
672,23303,3,191
672,23962,3,104
672,24143,4,196
672,24962,5,115
672,25278,4,189
672,25705,5,120
672,26320,4,93
672,27398,4,135
672,27612,5,156
672,27834,5,186
672,28943,4,103
672,30236,4,62
672,30561,3,79
672,31001,5,167
672,32055,4,190
672,32305,4,193
672,32574,5,130
672,32592,3,172
672,32745,3,194
672,33207,2,130
672,34882,4,152
672,36695,4,182
672,38766,5,114
672,38798,5,195
672,39618,3,180
672,40721,5,61
672,41204,4,149
672,41228,4,104
672,41318,4,176
672,41997,4,145
672,44694,3,103
672,46212,4,54
672,47476,3,188
672,48440,4,190
672,48559,3,185
672,50715,5,124
672,51452,3,165
672,53293,5,194
673,178,5,135
673,762,5,88
673,1255,4,53
673,1260,5,77
673,1266,4,59
673,1429,5,65
673,1656,4,96
673,1759,3,91
673,1772,5,69
673,1844,5,43
673,1853,3,67
673,1859,5,79
673,1976,4,94
673,2336,5,92
673,2432,4,70
673,2434,4,54
673,2572,3,36
673,2999,5,74
673,3255,3,41
673,3262,4,70
673,3502,4,73
673,3785,5,56
673,4427,3,84
673,4470,4,69
673,4509,4,72
673,5327,5,81
673,5580,4,135
673,6601,5,82
673,6759,4,53
673,6795,4,120
673,6829,3,75
673,6875,3,130
673,7225,3,135
673,8909,5,130
673,9174,3,47
673,9315,4,79
673,9595,4,72
673,10341,4,38
673,10628,4,32
673,11268,4,59
673,12383,4,61
673,12702,5,45
673,12806,5,86
673,13399,5,45
673,13544,5,183
673,14384,5,66
673,14468,5,53
673,14543,4,109
673,14580,5,70
673,14943,5,122
673,15007,2,85
673,15185,3,43
673,17120,5,101
673,17404,4,80
673,17746,5,26
673,18798,4,185
673,18920,5,128
673,21372,3,143
673,21733,5,190
673,22534,4,163
673,24582,5,182
673,25379,4,90
673,25931,4,77
673,27043,5,136
673,27491,5,28
673,27579,5,88
673,27809,3,84
673,30924,3,68
673,33119,5,118
673,34608,2,70
673,34859,4,112
673,35024,4,105
673,35731,4,47
673,36891,5,31
673,37221,3,48
673,38291,5,85
673,39075,4,83
673,40772,5,83
673,41616,5,72
673,41746,5,95
673,43343,1,133
673,44305,2,86
673,44419,3,123
673,47211,4,61
673,47490,4,129
673,47890,4,72
673,48111,5,74
673,48127,3,86
673,49160,5,42
673,49356,2,87
673,49586,1,50
673,49935,5,39
673,50610,4,124
673,50635,5,27
673,50652,5,72
673,50976,4,119
673,51452,5,165
673,51483,4,99
673,51714,4,95
673,52479,5,97
674,1377,3,95
674,2056,4,158
674,2888,4,53
674,4242,4,76
674,4691,3,70
674,4909,1,61
674,5136,5,34
674,5616,4,113
674,5656,4,82
674,5802,4,75
674,6130,4,94
674,6132,5,81
674,6329,5,94
674,7599,5,67
674,7677,3,80
674,7715,4,105
674,7760,4,68
674,8286,3,112
674,8484,4,190
674,8749,3,138
674,9110,4,77
674,9165,3,147
674,9251,3,97
674,9440,5,130
674,9783,5,59
674,9919,2,117
674,10443,5,104
674,11076,4,87
674,11239,1,176
674,11317,4,76
674,11445,3,184
674,12166,4,102
674,12334,4,39
674,12444,2,71
674,12946,3,190
674,13019,3,97
674,13083,4,104
674,13464,4,112
674,13599,4,83
674,13629,3,123
674,13763,5,83
674,13914,2,90
674,14860,5,62
674,15054,3,157
674,15839,3,67
674,15864,4,56
674,17220,3,107
674,17405,4,137
674,17566,2,194
674,17665,4,89
674,17832,4,101
674,18506,5,101
674,19191,3,179
674,19724,5,187
674,19850,5,85
674,20375,3,128
674,21316,1,71
674,21666,5,97
674,22098,3,117
674,22212,4,122
674,22243,5,151
674,22961,1,69
674,23298,3,83
674,23972,5,76
674,25189,4,74
674,26097,3,132
674,26482,2,115
674,26529,5,89
674,26665,3,66
674,26992,4,123
674,27267,3,162
674,27513,4,106
674,27849,4,84
674,27920,4,95
674,28407,3,113
674,29356,3,60
674,29703,5,188
674,30184,5,189
674,30233,4,187
674,31276,5,104
674,31336,4,151
674,31754,4,108
674,31861,4,106
674,32149,3,111
674,32576,5,156
674,32649,2,96
674,32690,4,94
674,33127,2,125
674,34572,5,55
674,35843,5,75
674,37041,5,162
674,41402,3,106
674,41997,3,145
674,43602,2,192
674,44937,1,120
674,45059,3,113
674,46823,5,127
674,47056,4,61
674,51714,3,95
674,53165,4,75
675,2324,4,188
675,4212,5,133
675,4795,3,121
675,5245,4,91
675,5267,3,98
675,5436,3,182
675,6294,4,111
675,6630,4,197
675,6867,5,146
675,7453,3,112
675,7994,2,98
675,8334,4,82
675,8641,3,108
675,8959,5,171
675,9285,3,125
675,9830,3,112
675,9843,5,161
675,9971,3,85
675,10111,4,185
675,10228,4,75
675,10662,3,165
675,10751,3,186
675,11408,1,183
675,11854,4,174
675,12156,3,97
675,12372,3,100
675,12638,4,121
675,13274,3,184
675,13739,2,105
675,14149,5,125
675,14285,3,168
675,14546,5,186
675,15494,3,191
675,16046,4,120
675,16346,4,136
675,16421,3,124
675,17643,2,190
675,18068,5,112
675,18100,3,186
675,20414,3,122
675,21713,5,190
675,21759,3,134
675,23303,2,191
675,23558,4,151
675,23711,2,110
675,24288,4,95
675,25415,2,129
675,26145,3,193
675,26482,2,115
675,26883,3,167
675,27045,4,140
675,27740,4,129
675,27900,5,121
675,28301,4,160
675,28459,3,146
675,28803,5,126
675,29037,5,126
675,29132,5,125
675,29572,4,138
675,30160,2,128
675,30184,5,189
675,30681,3,190
675,34688,3,183
675,34763,4,99
675,34787,4,152
675,35326,3,140
675,35393,3,116
675,35427,5,130
675,36121,2,126
675,36240,3,166
675,36664,4,101
675,36667,5,115
675,36725,4,145
675,37127,4,110
675,37564,4,159
675,38082,4,188
675,38865,3,187
675,40126,5,189
675,40317,3,100
675,41105,5,119
675,41240,3,179
675,41733,3,122
675,41963,5,98
675,42404,5,187
675,42568,3,120
675,42574,5,189
675,43985,3,182
675,44243,3,179
675,45593,3,141
675,46823,4,127
675,48822,3,135
675,49152,3,162
675,49830,5,144
675,50399,3,139
675,51065,5,183
675,52007,5,149
675,52740,5,140
675,52929,3,161
675,52965,3,110
675,53245,3,188
676,1986,2,27
676,2363,3,47
676,4066,3,33
676,4485,3,36
676,5042,3,67
676,5357,3,148
676,6649,4,70
676,6728,4,103
676,8585,3,31
676,9024,2,49
676,9392,4,84
676,9496,4,83
676,9566,5,37
676,10139,4,82
676,10374,4,63
676,10436,3,107
676,13798,3,75
676,14568,4,116
676,15546,4,33
676,15857,3,107
676,16403,3,140
676,16510,4,67
676,17881,5,85
676,18942,4,42
676,19059,5,87
676,19484,3,59
676,20155,3,43
676,21125,4,81
676,21393,5,42
676,22021,5,26
676,23093,4,124
676,24316,2,63
676,24431,1,96
676,24543,2,79
676,24717,4,106
676,25167,4,83
676,25268,2,80
676,25508,3,42
676,25971,5,91
676,26310,5,88
676,26467,3,68
676,26606,3,75
676,26673,3,34
676,26945,4,39
676,27546,4,120
676,28214,3,64
676,28222,2,40
676,28272,4,51
676,28491,3,26
676,29163,3,98
676,29562,3,109
676,30016,2,105
676,30079,3,59
676,30405,5,123
676,30791,3,38
676,30942,3,145
676,31327,2,88
676,31801,5,61
676,31859,3,68
676,31861,5,106
676,32126,2,26
676,32587,4,20
676,32841,5,62
676,33191,3,41
676,33503,4,81
676,33568,2,28
676,33922,5,115
676,34008,3,113
676,34297,4,106
676,36083,3,60
676,37566,4,87
676,37675,3,63
676,37833,4,58
676,38146,4,64
676,38335,5,49
676,38512,4,82
676,38735,4,87
676,38815,1,82
676,39239,4,78
676,39628,2,73
676,39776,5,81
676,40167,3,156
676,40872,5,90
676,41000,4,97
676,41084,2,91
676,41407,2,48
676,43151,3,112
676,44418,4,118
676,45404,3,120
676,45905,5,36
676,46329,4,70
676,47012,2,67
676,47451,3,76
676,47611,4,119
676,49113,5,15
676,49687,3,43
676,50074,4,58
676,50999,5,193
676,52740,2,140
676,53054,4,65
677,178,4,135
677,321,4,28
677,1064,5,64
677,1682,4,87
677,1710,3,94
677,2304,5,46
677,2508,5,50
677,2702,4,64
677,2940,4,93
677,4242,5,76
677,4280,3,126
677,4641,5,74
677,4934,5,71
677,5656,4,82
677,6829,4,75
677,6940,5,83
677,7152,4,109
677,7304,5,40
677,7321,4,88
677,7523,5,22
677,7563,4,196
677,10591,5,79
677,10744,4,61
677,11031,5,47
677,12702,4,45
677,12923,4,56
677,13588,4,71
677,13600,4,48
677,13894,4,67
677,14136,3,133
677,14411,4,63
677,14440,5,75
677,14943,2,122
677,15202,5,57
677,16192,4,38
677,17105,4,134
677,17120,5,101
677,17440,5,87
677,17454,4,52
677,17984,5,183
677,18217,5,75
677,18308,4,62
677,18908,5,87
677,19895,4,121
677,20247,3,75
677,20722,4,103
677,21268,5,146
677,21372,3,143
677,22336,5,81
677,22793,4,48
677,22961,4,69
677,23172,3,49
677,23508,4,73
677,23576,4,182
677,24288,4,95
677,26053,3,183
677,26097,3,132
677,26511,5,43
677,27027,2,168
677,27370,3,64
677,27491,5,28
677,27849,5,84
677,28694,5,101
677,28831,3,134
677,30990,5,90
677,31615,5,117
677,31959,5,65
677,32269,5,69
677,33679,5,151
677,34193,4,134
677,35608,4,132
677,35910,3,56
677,39032,3,110
677,40468,4,171
677,41319,5,101
677,41329,5,93
677,41402,5,106
677,41744,4,159
677,41747,5,178
677,41997,5,145
677,42322,4,68
677,43325,5,48
677,44171,1,115
677,44694,2,103
677,46123,4,92
677,48440,4,190
677,49282,5,81
677,49288,5,193
677,49289,5,192
677,49295,5,192
677,49297,5,192
677,50096,5,185
677,50101,5,187
677,50102,5,177
677,50104,5,189
677,50133,5,189
677,50864,2,79
677,51251,5,57
677,52024,5,69
677,53245,4,188
678,143,4,62
678,343,3,92
678,762,4,88
678,1255,4,53
678,1772,4,69
678,2166,2,91
678,2722,5,112
678,3009,5,78
678,4242,5,76
678,4339,3,76
678,4972,4,106
678,5327,4,81
678,5357,5,148
678,5624,4,71
678,6486,2,130
678,6683,4,107
678,7225,3,135
678,7319,4,79
678,7321,3,88
678,7553,4,88
678,7585,5,80
678,9246,5,190
678,9722,4,176
678,10317,3,28
678,10537,4,81
678,11263,4,100
678,11727,3,142
678,12186,4,96
678,12285,4,70
678,12791,4,109
678,13134,3,78
678,13742,3,88
678,14234,4,110
678,14285,4,168
678,14654,4,90
678,15194,5,111
678,16330,4,90
678,17120,5,101
678,17242,5,160
678,17404,3,80
678,17493,4,86
678,17984,4,183
678,19035,4,97
678,19138,4,45
678,19758,4,83
678,20229,4,66
678,20375,4,128
678,22098,5,117
678,22122,3,91
678,22899,4,98
678,24092,4,101
678,24431,5,96
678,25065,4,111
678,26244,2,169
678,26260,4,97
678,26398,4,169
678,26825,4,116
678,27579,4,88
678,28643,4,85
678,30924,4,68
678,31754,4,108
678,31861,2,106
678,32160,3,129
678,32710,5,95
678,32923,3,189
678,33455,5,163
678,33473,4,96
678,36031,4,147
678,38291,5,85
678,40737,5,110
678,40990,4,82
678,41854,4,114
678,42974,4,72
678,44266,4,78
678,44305,1,86
678,44419,4,123
678,44470,4,126
678,44836,5,89
678,45880,3,62
678,46482,5,190
678,46823,3,127
678,48291,5,125
678,48493,4,123
678,48864,4,46
678,49184,5,104
678,49288,5,193
678,49289,5,192
678,49295,5,192
678,49297,5,192
678,50096,5,185
678,50101,5,187
678,50102,5,177
678,50133,5,189
678,50940,4,93
678,50976,4,119
678,51652,4,86
678,51838,4,185
678,52344,5,130
679,951,4,188
679,4147,3,127
679,5759,5,119
679,6323,4,144
679,7585,4,80
679,8167,3,193
679,8337,4,124
679,8484,5,190
679,8579,3,177
679,9145,5,104
679,9309,3,146
679,9787,5,150
679,10249,5,190
679,10570,4,96
679,10792,5,130
679,11911,5,77
679,12455,3,178
679,12638,4,121
679,12668,4,144
679,13073,3,118
679,13299,5,129
679,14074,5,100
679,14222,4,154
679,14293,4,116
679,15010,5,81
679,15020,5,128
679,15318,4,173
679,15522,4,115
679,15838,5,145
679,15935,4,108
679,16344,4,63
679,16821,3,145
679,17081,5,105
679,17316,5,106
679,17359,5,147
679,17434,4,187
679,17703,5,133
679,17937,5,118
679,18857,5,173
679,18884,3,111
679,19611,5,81
679,20032,5,90
679,20363,2,141
679,20991,5,143
679,21228,4,187
679,21713,4,190
679,21724,5,156
679,22444,4,107
679,23096,4,87
679,23482,3,82
679,23711,3,110
679,23776,2,121
679,24092,5,101
679,24582,4,182
679,24965,5,84
679,25048,4,166
679,25698,5,115
679,26181,5,115
679,26496,4,93
679,27229,5,93
679,27900,4,121
679,28313,5,101
679,28458,3,110
679,28943,4,103
679,29671,4,106
679,30513,5,120
679,30794,3,183
679,30871,5,172
679,31294,2,94
679,32199,5,135
679,32419,3,166
679,32574,5,130
679,32809,4,113
679,32952,5,127
679,33037,2,96
679,33556,2,90
679,33697,4,188
679,33864,4,173
679,34083,2,167
679,34882,5,152
679,37381,5,100
679,37393,4,55
679,37482,4,96
679,39423,4,176
679,39452,5,136
679,39720,4,132
679,40490,5,134
679,40884,4,47
679,41114,3,114
679,41402,4,106
679,42508,5,189
679,43602,4,192
679,46102,5,106
679,47173,3,97
679,47411,4,187
679,49491,5,132
679,49830,5,144
679,50119,5,113
680,828,5,39
680,996,4,38
680,2088,3,10
680,2314,4,65
680,2978,5,27
680,3621,3,105
680,5155,2,29
680,5425,3,57
680,6435,4,81
680,8096,1,171
680,9714,5,39
680,9919,4,117
680,10086,4,46
680,10087,3,121
680,10509,5,195
680,10958,4,20
680,11445,2,184
680,12361,2,120
680,13895,5,35
680,13991,4,190
680,14074,2,100
680,14560,5,61
680,16153,5,30
680,17846,4,86
680,18120,3,132
680,18380,4,63
680,18395,1,15
680,18879,2,98
680,19354,4,72
680,19427,2,38
680,19656,3,51
680,19723,4,48
680,19958,3,107
680,20900,4,87
680,21762,5,42
680,22282,3,48
680,23288,1,21
680,23918,3,36
680,24441,4,94
680,25172,5,13
680,25437,1,65
680,25548,3,26
680,25634,4,66
680,25812,3,153
680,25887,3,47
680,26137,3,50
680,27253,2,23
680,27303,5,35
680,27355,5,46
680,27432,4,31
680,27595,4,39
680,27626,5,71
680,28414,4,86
680,28605,2,59
680,29634,4,27
680,29995,5,87
680,31772,5,53
680,31928,5,53
680,32467,5,28
680,32478,4,18
680,33075,3,116
680,33329,5,47
680,33534,3,17
680,34397,4,78
680,34721,2,32
680,34862,4,32
680,35316,5,21
680,35469,4,95
680,35511,3,67
680,35983,2,115
680,36009,4,48
680,37035,3,115
680,37097,4,79
680,38381,5,17
680,38504,5,22
680,38518,1,40
680,39530,2,13
680,39703,3,193
680,40371,5,45
680,40566,4,134
680,40583,4,47
680,41097,3,39
680,41203,5,74
680,41429,5,50
680,41732,5,115
680,42125,5,49
680,42293,4,105
680,44137,5,109
680,45462,5,40
680,45498,3,126
680,45888,2,57
680,46123,4,92
680,46736,5,77
680,47355,5,30
680,47478,2,186
680,47662,5,62
680,47998,3,48
680,49096,3,52
680,50244,4,47
680,52875,4,42
681,588,4,186
681,1440,4,162
681,1952,5,189
681,2066,5,114
681,2722,4,112
681,2874,3,125
681,2900,4,190
681,3918,4,120
681,4289,4,111
681,4821,4,113
681,6247,3,86
681,6567,4,96
681,7001,4,189
681,7842,1,138
681,8090,5,138
681,8096,4,171
681,8167,4,193
681,8286,4,112
681,8370,1,185
681,8484,3,190
681,8510,5,190
681,8579,3,177
681,8669,4,179
681,9125,2,187
681,9195,5,149
681,9244,4,183
681,9474,5,71
681,9731,3,195
681,9919,3,117
681,10249,5,190
681,10792,5,130
681,11191,5,98
681,11239,4,176
681,11408,2,183
681,11836,5,132
681,11999,3,187
681,12145,5,115
681,12476,3,183
681,12668,3,144
681,12840,4,137
681,12874,5,200
681,12946,3,190
681,13112,5,121
681,13407,5,183
681,13925,3,39
681,14285,3,168
681,14575,4,84
681,14890,3,102
681,15020,4,128
681,15567,5,115
681,15791,5,117
681,15889,4,177
681,15935,5,108
681,16346,3,136
681,16576,5,139
681,17228,5,178
681,17329,3,119
681,17450,5,117
681,17566,4,194
681,17678,3,88
681,17747,3,99
681,18313,5,183
681,18920,2,128
681,20074,4,95
681,20740,4,102
681,21724,4,156
681,23603,2,193
681,23612,5,187
681,24582,3,182
681,26146,5,141
681,26629,4,193
681,26750,5,119
681,27027,4,168
681,28458,3,110
681,28943,4,103
681,29689,5,173
681,29951,2,190
681,30233,3,187
681,30681,4,190
681,30833,3,166
681,30944,3,200
681,31760,4,142
681,32033,5,173
681,32574,5,130
681,32923,4,189
681,34688,3,183
681,36308,5,74
681,37746,2,183
681,37834,5,195
681,41240,4,179
681,41282,5,153
681,41577,5,137
681,42355,3,112
681,44397,5,187
681,46212,4,54
681,46479,4,121
681,48809,4,119
681,49298,5,186
681,50999,4,193
681,53293,5,194
682,35,3,125
682,2171,4,184
682,3420,5,105
682,3641,5,161
682,3662,3,185
682,4606,4,183
682,4967,3,114
682,5435,4,126
682,6698,3,188
682,7065,5,61
682,7580,2,91
682,8278,2,93
682,8370,1,185
682,8454,5,163
682,8510,4,190
682,8569,3,89
682,9011,1,188
682,9668,5,196
682,9731,4,195
682,9805,2,111
682,10087,4,121
682,10146,5,189
682,10457,5,103
682,10727,5,175
682,10751,3,186
682,10944,2,186
682,11030,3,68
682,11073,3,121
682,11272,4,185
682,11287,2,145
682,11527,3,68
682,11569,3,185
682,11854,2,174
682,11885,4,96
682,12002,3,79
682,12372,3,100
682,12471,5,192
682,13095,3,161
682,13378,5,131
682,15037,3,96
682,15767,5,93
682,15791,3,117
682,16275,2,97
682,16347,4,126
682,16377,1,183
682,16421,3,124
682,17105,4,134
682,17547,5,153
682,18361,4,187
682,18492,4,91
682,18908,4,87
682,18920,3,128
682,20074,5,95
682,20740,3,102
682,21217,5,185
682,21230,4,181
682,21713,3,190
682,22313,5,133
682,22534,4,163
682,23768,4,127
682,23892,2,113
682,24609,2,119
682,25988,3,142
682,26282,3,142
682,26942,5,102
682,27398,3,135
682,27448,5,121
682,27460,4,151
682,28459,4,146
682,28767,3,193
682,29312,5,89
682,29819,2,191
682,29845,2,121
682,30879,3,137
682,32033,3,173
682,32035,5,118
682,32058,5,152
682,32592,3,172
682,32809,5,113
682,33697,5,188
682,34083,3,167
682,35427,3,130
682,35568,3,156
682,38067,3,120
682,39618,3,180
682,40115,5,84
682,40841,5,133
682,41228,2,104
682,41300,3,125
682,42810,2,189
682,43039,1,106
682,44023,2,139
682,44907,5,104
682,46479,5,121
682,48440,4,190
682,49988,3,90
682,50610,4,124
682,52956,5,121
682,53245,2,188
682,53293,5,194
683,1260,3,77
683,1677,3,160
683,1766,3,74
683,2225,4,95
683,2888,2,53
683,3519,3,54
683,4107,3,121
683,4846,3,49
683,5100,3,125
683,5616,4,113
683,5905,3,78
683,5909,3,86
683,6132,4,81
683,6329,3,94
683,6728,5,103
683,7778,4,148
683,8095,3,63
683,8218,3,83
683,8388,3,144
683,8488,5,65
683,8498,4,73
683,8682,4,60
683,8833,3,134
683,9165,2,147
683,9244,5,183
683,9309,4,146
683,9496,3,83
683,10561,5,58
683,11317,4,76
683,11351,3,107
683,12974,5,88
683,13360,4,166
683,13464,3,112
683,13599,3,83
683,13629,3,123
683,13763,5,83
683,13894,4,67
683,13914,3,90
683,15020,2,128
683,15543,4,74
683,15642,2,49
683,15857,4,107
683,16315,2,60
683,16848,4,113
683,17475,4,134
683,17566,3,194
683,17665,4,89
683,18031,3,185
683,18410,3,86
683,18506,3,101
683,19093,4,25
683,20380,1,81
683,20941,4,71
683,21600,3,30
683,21861,5,108
683,22049,1,47
683,22212,3,122
683,22368,4,140
683,22603,3,87
683,23503,4,47
683,24102,4,85
683,24389,4,174
683,24431,3,96
683,24968,2,49
683,26358,4,52
683,26467,2,68
683,27488,3,35
683,27578,3,37
683,27849,4,84
683,28016,5,73
683,28125,3,43
683,29502,3,145
683,30184,5,189
683,30233,2,187
683,30719,3,111
683,31861,5,106
683,32149,5,111
683,32153,3,104
683,32201,5,142
683,32611,3,32
683,33599,4,151
683,34026,4,65
683,35146,3,183
683,35765,4,92
683,37714,3,121
683,37754,3,89
683,37850,4,72
683,37897,5,92
683,41126,4,58
683,43151,4,112
683,44329,4,120
683,44695,4,32
683,45584,5,116
683,45814,4,74
683,46031,5,95
683,46395,3,85
683,47056,2,61
683,49382,4,146
683,49998,4,87
683,52583,1,167
684,314,3,181
684,1813,4,91
684,2553,4,87
684,3362,3,99
684,6940,5,83
684,10288,5,194
684,10704,4,87
684,11063,2,101
684,11157,3,62
684,11843,5,100
684,13360,4,166
684,13678,3,53
684,15194,3,111
684,16403,3,140
684,16749,4,103
684,16903,4,92
684,17207,3,75
684,17525,5,119
684,17902,4,103
684,18090,5,101
684,18250,3,85
684,19356,4,70
684,19948,4,78
684,20375,5,128
684,20782,4,185
684,20859,4,76
684,21228,5,187
684,22477,3,77
684,22894,4,107
684,23563,4,104
684,23923,3,45
684,24339,5,68
684,24383,5,78
684,25320,5,117
684,25590,4,95
684,25872,5,140
684,26669,5,65
684,27011,5,105
684,27809,4,84
684,28149,5,73
